"batch_id","run_id","line","mase_run_id","type","timestamp","agent","cell","graph","transaction_id","archive_id"
"react-baseline-vs-ccrs-v1","001-baseline","4936","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862376160","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/0",,"-1","6454567"
"react-baseline-vs-ccrs-v1","001-baseline","4937","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862376161","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/0","10075","6454568"
"react-baseline-vs-ccrs-v1","001-baseline","4938","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862380237","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/0/2",,"-1","6454569"
"react-baseline-vs-ccrs-v1","001-baseline","4939","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862380239","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/0/2","10076","6454570"
"react-baseline-vs-ccrs-v1","001-baseline","4940","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862384435","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/1/2",,"-1","6454571"
"react-baseline-vs-ccrs-v1","001-baseline","4941","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862384435","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/1/2","10077","6454572"
"react-baseline-vs-ccrs-v1","001-baseline","4942","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862388738","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/2/2",,"-1","6454573"
"react-baseline-vs-ccrs-v1","001-baseline","4943","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862388738","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/2/2","10078","6454574"
"react-baseline-vs-ccrs-v1","001-baseline","4944","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862392748","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/2/3",,"-1","6454575"
"react-baseline-vs-ccrs-v1","001-baseline","4945","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862392748","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/2/3","10079","6454576"
"react-baseline-vs-ccrs-v1","001-baseline","4946","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862396855","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/2/4",,"-1","6454577"
"react-baseline-vs-ccrs-v1","001-baseline","4947","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862396855","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/2/4","10080","6454578"
"react-baseline-vs-ccrs-v1","001-baseline","4948","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862401022","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/1/4",,"-1","6454579"
"react-baseline-vs-ccrs-v1","001-baseline","4949","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862401022","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/1/4","10081","6454580"
"react-baseline-vs-ccrs-v1","001-baseline","4950","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862404967","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/1/5",,"-1","6454581"
"react-baseline-vs-ccrs-v1","001-baseline","4951","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862404967","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/1/5","10082","6454582"
"react-baseline-vs-ccrs-v1","001-baseline","4952","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862409213","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/1/6",,"-1","6454583"
"react-baseline-vs-ccrs-v1","001-baseline","4953","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862409225","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/1/6","10083","6454584"
"react-baseline-vs-ccrs-v1","001-baseline","4954","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862413963","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/2/6",,"-1","6454585"
"react-baseline-vs-ccrs-v1","001-baseline","4955","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862413964","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/2/6","10084","6454586"
"react-baseline-vs-ccrs-v1","001-baseline","4956","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862418116","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/3/6",,"-1","6454587"
"react-baseline-vs-ccrs-v1","001-baseline","4957","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862418126","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/3/6","10085","6454588"
"react-baseline-vs-ccrs-v1","001-baseline","4958","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862422126","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/3/7",,"-1","6454589"
"react-baseline-vs-ccrs-v1","001-baseline","4959","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862422138","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/3/7","10086","6454590"
"react-baseline-vs-ccrs-v1","001-baseline","4960","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862427712","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/3/8",,"-1","6454591"
"react-baseline-vs-ccrs-v1","001-baseline","4961","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862427726","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/3/8","10087","6454592"
"react-baseline-vs-ccrs-v1","001-baseline","4962","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862432155","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/3/9",,"-1","6454593"
"react-baseline-vs-ccrs-v1","001-baseline","4963","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862432158","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/3/9","10088","6454594"
"react-baseline-vs-ccrs-v1","001-baseline","4964","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862441145","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/4/9",,"-1","6454595"
"react-baseline-vs-ccrs-v1","001-baseline","4965","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862441148","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/4/9","10089","6454596"
"react-baseline-vs-ccrs-v1","001-baseline","4966","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862445222","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/5/9",,"-1","6454597"
"react-baseline-vs-ccrs-v1","001-baseline","4967","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862445224","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/5/9","10090","6454598"
"react-baseline-vs-ccrs-v1","001-baseline","4968","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862449949","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/6/9",,"-1","6454599"
"react-baseline-vs-ccrs-v1","001-baseline","4969","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862449951","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/6/9","10091","6454600"
"react-baseline-vs-ccrs-v1","001-baseline","4970","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862454593","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/7/9",,"-1","6454601"
"react-baseline-vs-ccrs-v1","001-baseline","4971","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862454596","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/7/9","10092","6454602"
"react-baseline-vs-ccrs-v1","001-baseline","4972","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862459627","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/7/10",,"-1","6454603"
"react-baseline-vs-ccrs-v1","001-baseline","4973","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862459641","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/7/10","10093","6454604"
"react-baseline-vs-ccrs-v1","001-baseline","4974","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862463763","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/8/10",,"-1","6454605"
"react-baseline-vs-ccrs-v1","001-baseline","4975","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862463773","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/8/10","10094","6454606"
"react-baseline-vs-ccrs-v1","001-baseline","4976","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862468178","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/8/10","10095","6454607"
"react-baseline-vs-ccrs-v1","001-baseline","4977","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862529649","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/7/10",,"-1","6454608"
"react-baseline-vs-ccrs-v1","001-baseline","4978","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862529662","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/7/10","10096","6454609"
"react-baseline-vs-ccrs-v1","001-baseline","4979","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862537999","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/7/9",,"-1","6454610"
"react-baseline-vs-ccrs-v1","001-baseline","4980","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862538017","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/7/9","10097","6454611"
"react-baseline-vs-ccrs-v1","001-baseline","4981","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862567394","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/6/9",,"-1","6454612"
"react-baseline-vs-ccrs-v1","001-baseline","4982","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862567397","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/6/9","10098","6454613"
"react-baseline-vs-ccrs-v1","001-baseline","4983","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862573542","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/5/9",,"-1","6454614"
"react-baseline-vs-ccrs-v1","001-baseline","4984","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862573559","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/5/9","10099","6454615"
"react-baseline-vs-ccrs-v1","001-baseline","4985","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862579704","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/4/9",,"-1","6454616"
"react-baseline-vs-ccrs-v1","001-baseline","4986","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862579708","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/4/9","10100","6454617"
"react-baseline-vs-ccrs-v1","001-baseline","4987","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862587320","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/3/9",,"-1","6454618"
"react-baseline-vs-ccrs-v1","001-baseline","4988","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862587329","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/3/9","10101","6454619"
"react-baseline-vs-ccrs-v1","001-baseline","4989","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862593598","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/3/8",,"-1","6454620"
"react-baseline-vs-ccrs-v1","001-baseline","4990","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862593615","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/3/8","10102","6454621"
"react-baseline-vs-ccrs-v1","001-baseline","4991","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862599817","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/3/7",,"-1","6454622"
"react-baseline-vs-ccrs-v1","001-baseline","4992","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862599833","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/3/7","10103","6454623"
"react-baseline-vs-ccrs-v1","001-baseline","4993","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862605819","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/3/6",,"-1","6454624"
"react-baseline-vs-ccrs-v1","001-baseline","4994","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862605840","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/3/6","10104","6454625"
"react-baseline-vs-ccrs-v1","001-baseline","4995","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862613346","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/2/6",,"-1","6454626"
"react-baseline-vs-ccrs-v1","001-baseline","4996","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862613361","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/2/6","10105","6454627"
"react-baseline-vs-ccrs-v1","001-baseline","4997","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862620192","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/1/6",,"-1","6454628"
"react-baseline-vs-ccrs-v1","001-baseline","4998","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862620194","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/1/6","10106","6454629"
"react-baseline-vs-ccrs-v1","001-baseline","4999","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862626765","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/1/7",,"-1","6454630"
"react-baseline-vs-ccrs-v1","001-baseline","5000","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862626767","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/1/7","10107","6454631"
"react-baseline-vs-ccrs-v1","001-baseline","5001","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862632918","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/0/6","10108","6454632"
"react-baseline-vs-ccrs-v1","001-baseline","5002","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862641646","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/1/6",,"-1","6454633"
"react-baseline-vs-ccrs-v1","001-baseline","5003","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862641648","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/1/6","10109","6454634"
"react-baseline-vs-ccrs-v1","001-baseline","5004","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862648734","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/1/5",,"-1","6454635"
"react-baseline-vs-ccrs-v1","001-baseline","5005","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862648745","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/1/5","10110","6454636"
"react-baseline-vs-ccrs-v1","001-baseline","5006","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862655595","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/1/4",,"-1","6454637"
"react-baseline-vs-ccrs-v1","001-baseline","5007","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862655598","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/1/4","10111","6454638"
"react-baseline-vs-ccrs-v1","001-baseline","5008","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862661903","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/2/4",,"-1","6454639"
"react-baseline-vs-ccrs-v1","001-baseline","5009","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862661906","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/2/4","10112","6454640"
"react-baseline-vs-ccrs-v1","001-baseline","5010","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862668451","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/2/3",,"-1","6454641"
"react-baseline-vs-ccrs-v1","001-baseline","5011","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862668454","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/2/3","10113","6454642"
"react-baseline-vs-ccrs-v1","001-baseline","5012","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862674608","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/2/2",,"-1","6454643"
"react-baseline-vs-ccrs-v1","001-baseline","5013","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862674623","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/2/2","10114","6454644"
"react-baseline-vs-ccrs-v1","001-baseline","5014","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862679611","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/3/2",,"-1","6454645"
"react-baseline-vs-ccrs-v1","001-baseline","5015","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862679613","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/3/2","10115","6454646"
"react-baseline-vs-ccrs-v1","001-baseline","5016","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862686199","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/4/2",,"-1","6454647"
"react-baseline-vs-ccrs-v1","001-baseline","5017","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862686209","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/4/2","10116","6454648"
"react-baseline-vs-ccrs-v1","001-baseline","5018","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862691388","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/5/2",,"-1","6454649"
"react-baseline-vs-ccrs-v1","001-baseline","5019","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862691394","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/5/2","10117","6454650"
"react-baseline-vs-ccrs-v1","001-baseline","5020","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862696319","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/6/2",,"-1","6454651"
"react-baseline-vs-ccrs-v1","001-baseline","5021","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862696341","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/6/2","10118","6454652"
"react-baseline-vs-ccrs-v1","001-baseline","5022","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862701195","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/7/2",,"-1","6454653"
"react-baseline-vs-ccrs-v1","001-baseline","5023","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862701200","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/7/2","10119","6454654"
"react-baseline-vs-ccrs-v1","001-baseline","5024","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862706026","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/7/3",,"-1","6454655"
"react-baseline-vs-ccrs-v1","001-baseline","5025","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862706027","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/7/3","10120","6454656"
"react-baseline-vs-ccrs-v1","001-baseline","5026","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862710792","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/7/4",,"-1","6454657"
"react-baseline-vs-ccrs-v1","001-baseline","5027","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862710806","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/7/4","10121","6454658"
"react-baseline-vs-ccrs-v1","001-baseline","5028","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862718488","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/8/4",,"-1","6454659"
"react-baseline-vs-ccrs-v1","001-baseline","5029","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862718490","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/8/4","10122","6454660"
"react-baseline-vs-ccrs-v1","001-baseline","5030","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862723933","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/8/5",,"-1","6454661"
"react-baseline-vs-ccrs-v1","001-baseline","5031","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862723936","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/8/5","10123","6454662"
"react-baseline-vs-ccrs-v1","001-baseline","5032","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862728635","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/8/6",,"-1","6454663"
"react-baseline-vs-ccrs-v1","001-baseline","5033","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862728641","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/8/6","10124","6454664"
"react-baseline-vs-ccrs-v1","001-baseline","5034","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862733488","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/9/6",,"-1","6454665"
"react-baseline-vs-ccrs-v1","001-baseline","5035","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862733491","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/9/6","10125","6454666"
"react-baseline-vs-ccrs-v1","001-baseline","5036","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862738622","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/10/6",,"-1","6454667"
"react-baseline-vs-ccrs-v1","001-baseline","5037","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862738632","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/10/6","10126","6454668"
"react-baseline-vs-ccrs-v1","001-baseline","5038","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862743907","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/11/6",,"-1","6454669"
"react-baseline-vs-ccrs-v1","001-baseline","5039","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862743922","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/11/6","10127","6454670"
"react-baseline-vs-ccrs-v1","001-baseline","5040","run-2026-06-07T19-31-56-015Z","AGENT_MOVED","1780862749152","http://127.0.1.1:8080/agents/react_baseline_v1_01","http://127.0.1.1:8080/cells/11/7",,"-1","6454671"
"react-baseline-vs-ccrs-v1","001-baseline","5041","run-2026-06-07T19-31-56-015Z","TRANSACTION","1780862749155","react_baseline_v1_01",,"http://127.0.1.1:8080/cells/11/7","10128","6454672"
