"batch_id","run_id","agent_name","graph_name","file","line","cycle","cycle_timestamp","tool_name","tool_call_id","selected_uri","selection_mode","opportunistic_count","contingency_guidance_count","followed_top_opportunistic","followed_top_contingency_guidance","followed_any_top_guidance","top_opportunistic_target","top_contingency_guidance_target","prompt_context_id","metric_quality"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3256","122","2026-06-07T19:21:18.834+00:00","http_post","call_9XHYC4mxdLxa9atSE9TNLlzI","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-b29249c596204ac5a42ee6386182f593","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3266","123","2026-06-07T19:21:35.007+00:00","http_get","call_uPVN9MK6fxd5wXvsjrwtyt2Z","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-87bdf3eaf17c4e5f8f33f3588403cf39","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3282","124","2026-06-07T19:21:36.886+00:00","http_get","call_4bo4UIUe2Kz7PgADGDOjvhZc","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-31c5aa9b7dfe458a99b3166aa5f67bd3","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3298","125","2026-06-07T19:21:38.878+00:00","http_get","call_LUyjoeGUVnJiRBogceQfJ1Fn","http://127.0.1.1:8080/maze","advisory_prompt","0","0","False","False","False",,,"prompt-e4f60d7afeb64a2b8d85501a4ef8f7e4","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3314","126","2026-06-07T19:21:40.789+00:00","http_get","call_VYNKweCSi9ghq6jnVk6GcRbh","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-d12711d9683e454caca16d6e0b566430","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3330","127","2026-06-07T19:21:42.758+00:00","http_get","call_JkDqHg2d8q6iT25qztAWZmml","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-fe43fdd0dcb94ffb9618444908428567","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3346","128","2026-06-07T19:21:45.261+00:00","http_get","call_3gxl7NJXLsErSUjAQPzaObOg","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-fa390d13ca8c4984993be42f1db30c63","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3362","129","2026-06-07T19:21:47.307+00:00","http_get","call_ERhoj5G45Xb34qm7ixUSrXlI","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-fade30d0890a493caee891e63b136b34","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3378","130","2026-06-07T19:21:49.734+00:00","http_get","call_5m0h6jEsiD3RXRhtTF14BEQM","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-47beceedce25454d8a1e71ec46d8deb8","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3394","131","2026-06-07T19:21:59.854+00:00","http_get","call_qc9vjDDHuRa5hhzHtqNKLNwD","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-f2db7e81e4c8422781402ea814164e3b","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3410","132","2026-06-07T19:22:02.047+00:00","http_get","call_NMbyfyMsJNIp0ocZpzACnO4U","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-3a7f45dd91034df19aa28cc64dd390d1","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3426","133","2026-06-07T19:22:03.973+00:00","http_get","call_60aPjxU0UVJ9adYfPwbsyaap","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-64df728346dc4719bbbed7188152a4a2","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3442","134","2026-06-07T19:22:06.168+00:00","http_get","call_NMvFFzfJ41h4JEO89TzexmuI","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-36b9e12be4854fce872a2d2fca938f65","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3458","135","2026-06-07T19:22:09.583+00:00","http_get","call_wRUMTUk27tXl95XBfqy2mluw","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-540e670bb16e4af09a993e6485adad0c","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3474","136","2026-06-07T19:22:11.650+00:00","http_get","call_lNu0YdwJRVUs5RASUDWbwOc0","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-c56bc8733275435d8ecf1e5c4139d18b","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3490","137","2026-06-07T19:22:13.715+00:00","http_get","call_hKdRBpGruUf98TiBhiGlqpzb","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-efdfe802118443c38d2e61fb5f3f74db","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3506","138","2026-06-07T19:22:15.624+00:00","http_get","call_OVCe3jm0vFccDxfjZIjT9BN8","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-a80ec1a34c664356897cc5bcb0e03657","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3522","139","2026-06-07T19:22:17.588+00:00","http_get","call_H9FpBawC9Ogi462O9DpJtNeK","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-b07e9ee149644d909cb713c474484868","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3538","140","2026-06-07T19:22:19.646+00:00","http_get","call_L3AXQPT97qmaSxnT3U4KpAcq","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-272a836adabc4ba696f8195bcc6bfa8d","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3554","141","2026-06-07T19:22:21.629+00:00","http_get","call_twAr9BVxN8sn6nmqq8azu6x9","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-e53899a9472e4acabeebd9c36926eb70","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3570","142","2026-06-07T19:22:23.633+00:00","http_get","call_tfTtyvFQdLOISxuJeHl3HTFX","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-f8e91d6385974a54953c1154283d03ee","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3586","143","2026-06-07T19:22:25.526+00:00","http_get","call_8B4cjujWgOYbQYRI3NEwQy6S","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-5f75c1e5dd774849ab6858ac9c38173a","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3602","144","2026-06-07T19:22:27.395+00:00","http_get","call_fArWszfHOBzPexHAsBS8ovXl","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-ebfd5c2c79bf4297b9e1dbeb75bf7a9e","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3618","145","2026-06-07T19:22:29.605+00:00","http_get","call_nTRuNf5UYMgONuFZX2tcUQ47","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-2c5f5d9f745443efbb85f8f66f21d9bb","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3634","146","2026-06-07T19:22:31.668+00:00","http_get","call_wpu1rmGAg1u2mq7ct9hIJq6B","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-bdf732642e574f698b8de1fa9cbf799d","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3650","147","2026-06-07T19:22:33.689+00:00","http_get","call_szfLyouvm1RjXbvNIPz5sibr","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-b94913c75c334d0aa09140e75ec0a27d","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3666","148","2026-06-07T19:22:35.826+00:00","http_get","call_bpI0MXLq3bBQ1jYn7MXxjPYA","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-0fa35f462176451d93c03cab89056a9b","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3682","149","2026-06-07T19:22:38.056+00:00","http_get","call_ZLr4yfgVUedeayLrn9v4Uchc","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-d3999bf610dd4bf7a7065f2acb085944","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3698","150","2026-06-07T19:22:40.516+00:00","http_get","call_789otu8H2pcIH9NXuMbsDzNA","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-e1db24ee0a8f41059a36789c04a4f56f","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3714","151","2026-06-07T19:22:42.527+00:00","http_post","call_kUJbpURxZRkXd2WefTlzDDNW","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-7343355da3b841869a925fde12a8236f","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3724","152","2026-06-07T19:22:45.820+00:00","http_get","call_haGHiKWlaLAc3kN4CFzlWR8S","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-7c5a6074f26e41a88a86cdeed31b74d5","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3740","153","2026-06-07T19:22:47.798+00:00","http_get","call_6B0ZH4InUJEnqgDfJKLUJ1rw","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-49f0de4583914e64b88b5dc288fbfa96","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3756","154","2026-06-07T19:22:53.410+00:00","http_post","call_lsdrMBi6uxgVvCAPBwI42dTo","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-b2a29b12942b46fd8d525eb087439c49","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3766","155","2026-06-07T19:22:56.545+00:00","http_get","call_cieVKWzQbZVjiZCe6FiURVNb","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-a60284c3ef2443dd85840fa45ef88fc1","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3782","156","2026-06-07T19:22:58.383+00:00","http_post","call_3o1PxK4hiV0hWbSFchiQxsg7","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-078bea98f60c4d8fa72a3bce83e80477","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3798","157","2026-06-07T19:23:02.086+00:00","http_get","call_AgFdwgQYFYQILqLpF48Ee6JN","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-de3ace8e005d4181b4b86ca25c48c488","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3814","158","2026-06-07T19:23:04.168+00:00","http_post","call_GfzkWYCi2XQ8ufqSJiaryQbL","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-dbda6dd8338048488a268b812582e495","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3830","159","2026-06-07T19:23:06.926+00:00","http_get","call_kQFHbCXUZnIai2dCVX7VJugq","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-40ca5a32c5b44ed881512c0be21a9d1b","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3846","160","2026-06-07T19:23:08.798+00:00","http_get","call_EbfoFGSpjCWhgxQ6xhfjBBrm","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-697abe630f604058a592bc0ae22ee99a","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3862","161","2026-06-07T19:23:10.851+00:00","http_post","call_8PEA7E2koDTspsPw2ZdncN4y","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-1308e36bf6f84046ab0ebcb5cbd64372","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3872","162","2026-06-07T19:23:13.736+00:00","http_get","call_yx4BaRkoJsIQpu11nl4Wn7IB","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-cee56081ac3d4b2baea7f9823f1e97a2","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3888","163","2026-06-07T19:23:15.780+00:00","http_post","call_t2D75JrrszaQRiQqwYHrOpBT","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-12ae797bb70148f19f1436cf943c61b8","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3898","164","2026-06-07T19:23:18.712+00:00","http_get","call_PylNCWFiHG8x7lFYdgVWFXYr","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-b8e6c95fa48f4dba88ca643973a7f43f","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3914","165","2026-06-07T19:23:21.040+00:00","http_get","call_fhCGLCtu2VeNbC1kXzrXww0K","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-ca13991dd86945d8b03ad7601a890ae0","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3930","166","2026-06-07T19:23:22.943+00:00","http_get","call_4FHYuflTFxioNB0pHuXvfC7X","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-9cac2a7d65f8463497cfee6810e74e21","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3946","167","2026-06-07T19:23:24.791+00:00","http_post","call_MGjOYqOsEg49brBUPQxz6yQc","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-356a4edfc5594e52bc5549293109accd","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3956","168","2026-06-07T19:23:28.168+00:00","http_get","call_vwj33U7gcuu2U4yIzK9Xfxq1","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-cba715ee69944c8eba03bca490d12f59","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3972","169","2026-06-07T19:23:29.967+00:00","http_post","call_mhpZSmxNJY5ZQG4sCRppTgeL","http://127.0.1.1:8080/cells/10/9","advisory_prompt","0","0","False","False","False",,,"prompt-105e8ee9c2df470fa945473248635d9e","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3982","170","2026-06-07T19:23:33.090+00:00","http_get","call_X2HuCU7x9qCwLw0XOFiGJwRL","http://127.0.1.1:8080/cells/10/9","advisory_prompt","0","0","False","False","False",,,"prompt-ab7ea83c3a924c518eb8f9baceb91970","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3998","171","2026-06-07T19:23:34.992+00:00","http_post","call_lLtLdtJf149PUXb6NyWqZgIa","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-98989a41c4f34154a3c398b30fc0643e","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4008","172","2026-06-07T19:23:37.813+00:00","http_get","call_LLyKuf98B3uMyB0elynudCZW","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-c5e4b18702164576addaa733b1ceb521","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4024","173","2026-06-07T19:23:39.984+00:00","http_post","call_3NDQQDV43pcAilnirshBjamg","http://127.0.1.1:8080/cells/11/8","advisory_prompt","0","0","False","False","False",,,"prompt-3bbbb33799bd4a89a975b39bb459a672","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4034","174","2026-06-07T19:23:42.958+00:00","http_get","call_jsUhOVguzd7yZUmNBDxEpwDX","http://127.0.1.1:8080/cells/11/8","advisory_prompt","0","0","False","False","False",,,"prompt-eec6a4d6b6a64f968fa008fd88c42102","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4050","175","2026-06-07T19:23:44.768+00:00","http_post","call_BZLM9UwxyOk59wgV5OKPif4o","http://127.0.1.1:8080/cells/11/7","advisory_prompt","0","0","False","False","False",,,"prompt-195a31916c084580930ccd7599b136ca","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4060","176","2026-06-07T19:23:47.652+00:00","http_get","call_F8FNTVM2fBcKFeD8fJxxENR7","http://127.0.1.1:8080/cells/11/7","advisory_prompt","0","0","False","False","False",,,"prompt-d40cd4ce571742ffaa2f7b6f1c8a254f","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4076","177","2026-06-07T19:23:49.590+00:00","http_post","call_EzgjYseced18jvNuEBw0QVJ1","http://127.0.1.1:8080/cells/11/6","advisory_prompt","0","0","False","False","False",,,"prompt-9b1e69dcf9d248778eda7d6db3085635","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4086","178","2026-06-07T19:23:52.438+00:00","http_get","call_nKhj301DBodVlkV1xps89iso","http://127.0.1.1:8080/cells/11/6","advisory_prompt","0","0","False","False","False",,,"prompt-be93a6f5decb4eb1a5d0126a4d936612","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4151","179","2026-06-07T19:23:54.507+00:00","http_post","call_lpQT290Piv83bctdJBnDIN2R","http://127.0.1.1:8080/cells/11/5","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/11/5",,"prompt-d3ed7c3e64634bdea9d3790b1142ed7b","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4161","180","2026-06-07T19:23:57.516+00:00","http_get","call_7GIa6x2zCfWOh9v2su6HnUen","http://127.0.1.1:8080/cells/11/5","advisory_prompt","0","0","False","False","False",,,"prompt-aed147640ca042a781ebff793dd90c42","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4226","181","2026-06-07T19:24:00.355+00:00","http_post","call_MhyURdVFOxJwrTAm7k9JfDZx","http://127.0.1.1:8080/cells/12/5","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/12/5",,"prompt-dd764d59cf3b4a0b9a96b2febdd1cef4","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4236","182","2026-06-07T19:24:03.767+00:00","http_get","call_1Apb6t0Iu7TDWpM1FBOB1Tzi","http://127.0.1.1:8080/cells/12/5","advisory_prompt","0","0","False","False","False",,,"prompt-5ab952319fab496f9e9ee16a02b01855","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4252","183","2026-06-07T19:24:05.804+00:00","http_post","call_aulUIIS5nTrTrH6h2mtFXV8f","http://127.0.1.1:8080/cells/12/5","advisory_prompt","0","0","False","False","False",,,"prompt-645c40a630d949fba63216ece6664ab7","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","4268","184","2026-06-07T19:24:09.771+00:00","escalate_to_contingency_ccrs","call_FSz5EZCoS3PErsbi1DOYuKzX",,"advisory_prompt","0","0","False","False","False",,,"prompt-e442a81ffaba4337a230d892229e883c","selection_event"
